"SASUMMARY State annual summary statistics: personal income, GDP, consumer spending, price indexes, and employment"
"SASUMMARY State annual summary statistics: personal income, GDP, consumer spending, price indexes, and employment"
State or DC
GeoFips,GeoName,LineCode,Description,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
22000,Louisiana,15,"  Total employment (number of jobs)",2336386,2352801,2388668,2397993,2399216,2418747,2434481,2397386,2413797,2501135,2550836,2529953,2536560,2564944,2601174,2641657,2684755,2696590,2691382,2692658,2725149,2717896,2593066,2639156
23000,Maine,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
23000,Maine,1,"  Real GDP (millions of chained 2012 dollars) 1/",44140.2,46351.4,48490.2,49471.0,50910.4,52209.8,54256.0,54926.9,55448.4,55359.9,54653.9,53630.1,54305.0,53789.0,53679.7,53239.1,54037.9,54425.8,55565.4,56469.4,58099.9,59553.4,59881.4,63594.5
23000,Maine,2,"  Real personal income (millions of constant (2012) dollars) 2/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),53633.2,54005.5,55459.3,56131.9,55982.8,54930.2,58380.4,59182.9,60827.6,60581.9,61629.0,66174.8,69102.6,71621.7
23000,Maine,3,"  Real PCE (millions of constant (2012) dollars) 3/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),49879.8,50084.1,51787.2,51887.5,51326.9,51359.0,54213.2,54023.1,55526.2,55784.2,56805.2,59471.6,56513.2,61731.5
23000,Maine,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,
23000,Maine,4,"  Gross domestic product (GDP)",32156.2,34413.2,36890.3,38605.7,40466.2,42315.2,45210.0,47078.5,49045.4,50459.3,50713.2,51123.8,52256.2,52575.5,53679.7,54470.1,56410.8,58131.3,60254.4,62253.6,65477.1,68690.4,70740.0,77963.3
23000,Maine,5,"  Personal income",31232.6,32657.0,35107.4,37058.4,38323.5,40247.6,42315.6,43421.3,45599.7,47357.3,49445.4,49403.0,50603.6,52789.0,53782.5,53742.0,55863.6,58331.3,59959.2,62372.1,65015.1,68863.0,74805.9,80254.4
23000,Maine,6,"  Disposable personal income",27404.1,28656.2,30656.2,32495.4,34307.9,36421.4,38376.9,39040.1,40870.2,42312.5,44272.9,45160.5,46243.5,47792.8,48753.0,48324.9,50315.9,52274.0,53534.5,55967.0,58648.7,61769.3,67597.0,71838.6
23000,Maine,7,"  Personal consumption expenditures",27079.5,29050.6,31167.4,32939.3,34841.6,36845.0,39036.5,41243.5,43103.6,44724.5,46030.3,45876.9,47321.9,48867.6,49379.4,50315.4,51947.7,53337.5,54847.8,57573.9,60063.3,62018.3,61370.5,69379.8
23000,Maine,,Real per capita dollar statistics (constant 2012 dollars),,,,,,,,,,,,,,,,,,,,,,,,
23000,Maine,8,"  Real per capita personal income 4/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),40310,40618,41763,42203,42064,41220,43681,44310,45388,45047,45633,48748,50726,52193
23000,Maine,9,"  Real per capita PCE 5/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),37489,37669,38998,39012,38566,38541,40563,40447,41432,41480,42062,43810,41484,44986
23000,Maine,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
23000,Maine,10,"  Per capita personal income 6/",24805,25779,27491,28824,29572,30805,32211,32925,34451,35686,37163,37157,38106,39690,40411,40329,41797,43672,44740,46378,48141,50728,54912,58484
23000,Maine,11,"  Per capita disposable personal income 7/",21764,22621,24005,25275,26473,27877,29213,29603,30878,31885,33275,33966,34823,35934,36632,36264,37647,39137,39946,41616,43427,45503,49620,52351
23000,Maine,12,"  Per capita personal consumption expenditures (PCE) 8/",21507,22932,24405,25620,26885,28201,29715,31274,32565,33702,34596,34505,35635,36742,37102,37757,38868,39934,40926,42811,44474,45686,45050,50559
23000,Maine,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,
23000,Maine,13,"  Regional price parities (RPPs) 9/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),97.834,97.382,95.436,95.936,96.206,96.659,93.133,95.748,94.844,97.317,97.617,94.860,97.706,97.205
23000,Maine,14,"  Implicit regional price deflator 10/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),92.282,91.600,91.377,94.180,96.206,97.968,95.821,98.731,98.778,103.208,105.736,104.282,108.595,112.390
23000,Maine,,Employment,,,,,,,,,,,,,,,,,,,,,,,,
23000,Maine,15,"  Total employment (number of jobs)",748614,762975,784039,787577,790609,794507,807625,809353,817622,828212,823517,800501,791331,794389,796903,803641,810868,816552,826727,834228,843772,842473,813207,842366
24000,Maryland,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
24000,Maryland,1,"  Real GDP (millions of chained 2012 dollars) 1/",231806.4,240946.2,250771.7,261532.9,270468.4,278332.0,290284.6,301660.6,305794.1,306755.8,314757.6,311342.2,325369.7,332437.2,332523.5,334268.9,339604.6,348151.8,360082.0,366204.4,367977.4,368056.4,352384.0,368571.1
24000,Maryland,2,"  Real personal income (millions of constant (2012) dollars) 2/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),273609.9,269153.6,278456.3,283636.1,291930.2,284549.4,291425.4,304565.5,315507.7,319905.6,323450.7,332933.7,343876.7,351518.8
24000,Maryland,3,"  Real PCE (millions of constant (2012) dollars) 3/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),206557.0,202412.6,208972.7,209809.3,215532.0,214782.0,219260.6,224179.5,229551.2,232794.3,237591.3,242284.8,227839.1,244214.2
24000,Maryland,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,
24000,Maryland,4,"  Gross domestic product (GDP)",169982.1,180261.6,192021.4,205981.0,217837.1,228959.3,245124.5,262100.0,274145.3,282965.6,295400.2,299102.7,314728.3,326281.2,332523.5,340577.6,352761.3,369728.1,387733.4,400157.0,410812.2,420371.3,410931.0,443929.9
24000,Maryland,5,"  Personal income",163853.9,173588.8,189023.5,199273.1,206925.3,216521.5,230980.2,243351.5,256471.5,267560.8,279622.9,277627.5,287652.4,303517.8,312175.8,311524.0,322438.2,337702.8,350384.4,361606.2,371870.3,384074.3,405454.6,430429.3
24000,Maryland,6,"  Disposable personal income",139259.3,147329.1,160020.5,169051.9,179510.2,189612.6,202623.2,211444.7,221628.3,229502.1,241912.1,245804.9,254739.8,265647.5,273715.1,270099.4,279330.8,291490.6,302647.6,313105.4,322539.4,330521.5,352071.7,370048.1
24000,Maryland,7,"  Personal consumption expenditures",120663.0,128678.1,139635.9,147369.6,153857.9,162394.9,173206.7,185347.9,196527.3,205423.4,211304.0,209063.7,216188.5,224838.8,230805.7,235458.2,242928.8,248999.3,255458.3,263787.1,273782.2,280092.2,269486.2,299934.1
24000,Maryland,,Real per capita dollar statistics (constant 2012 dollars),,,,,,,,,,,,,,,,,,,,,,,,
24000,Maryland,8,"  Real per capita personal income 4/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),48129,46970,48080,48449,49363,47724,48498,50347,51896,52333,52690,54016,55709,57017
24000,Maryland,9,"  Real per capita PCE 5/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),36334,35323,36082,35839,36445,36023,36489,37059,37757,38083,38703,39309,36911,39612
24000,Maryland,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
24000,Maryland,10,"  Per capita personal income 6/",31483,33036,35591,37076,38035,39394,41641,43515,45576,47327,49186,48448,49668,51845,52787,52249,53659,55825,57632,59155,60577,62313,65685,69817
24000,Maryland,11,"  Per capita disposable personal income 7/",26758,28039,30130,31453,32996,34498,36529,37809,39384,40595,42553,42895,43985,45377,46283,45301,46486,48186,49780,51221,52541,53625,57037,60023
24000,Maryland,12,"  Per capita personal consumption expenditures (PCE) 8/",23185,24489,26292,27419,28281,29546,31226,33143,34923,36336,37169,36483,37328,38406,39028,39491,40428,41162,42018,43153,44599,45443,43658,48650
24000,Maryland,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,
24000,Maryland,13,"  Regional price parities (RPPs) 9/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),108.452,109.806,108.048,109.162,107.087,108.162,107.686,107.715,106.853,106.845,106.384,105.159,106.419,106.223
24000,Maryland,14,"  Implicit regional price deflator 10/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),102.298,103.286,103.453,107.163,107.087,109.627,110.795,111.071,111.286,113.313,115.232,115.605,118.279,122.816
24000,Maryland,,Employment,,,,,,,,,,,,,,,,,,,,,,,,
24000,Maryland,15,"  Total employment (number of jobs)",2935441,3007654,3092125,3119857,3156648,3191309,3247756,3310820,3378396,3440607,3430882,3359485,3345423,3394831,3438880,3493921,3537654,3602936,3659061,3696747,3751407,3743604,3620521,3714211
25000,Massachusetts,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
25000,Massachusetts,1,"  Real GDP (millions of chained 2012 dollars) 1/",315040.3,331602.3,358121.5,362663.8,362581.6,369007.4,379086.1,386803.5,395535.8,406421.2,414919.9,407219.6,425792.7,434494.5,442916.9,444874.0,451568.9,468060.9,475349.0,482808.4,501541.5,514170.8,500001.0,533102.1
25000,Massachusetts,2,"  Real personal income (millions of constant (2012) dollars) 2/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),336467.4,336652.4,348143.7,355424.5,366255.1,368116.0,375208.9,398071.6,397805.5,408730.8,419097.0,436144.3,455315.4,475686.6
25000,Massachusetts,3,"  Real PCE (millions of constant (2012) dollars) 3/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),272201.9,272204.9,277163.5,280160.5,284261.6,290678.3,294294.9,303614.3,302062.6,308129.5,312546.9,318759.8,297282.3,331844.5
25000,Massachusetts,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,
25000,Massachusetts,4,"  Gross domestic product (GDP)",249299.0,264644.4,288791.0,296868.7,301836.4,311188.6,326737.1,341993.2,359270.0,378519.1,390778.4,390504.8,411136.1,425523.0,442916.9,454321.2,470468.5,498851.3,514637.6,531008.0,563054.3,589904.3,585150.3,641332.2
25000,Massachusetts,5,"  Personal income",206430.6,220900.7,245502.5,255086.8,253738.7,258616.7,271926.8,284122.5,306081.9,322126.0,335157.2,330909.7,347492.1,363396.4,379267.8,382611.1,401832.5,428228.9,444184.1,463980.9,487436.5,513710.4,550459.5,584291.1
25000,Massachusetts,6,"  Disposable personal income",171157.7,182290.9,198209.6,210585.7,218075.5,224346.8,236137.4,244046.6,261857.9,271364.0,285162.5,292134.9,304821.1,313093.4,328475.4,324823.3,339616.1,360480.4,375655.8,392566.5,414099.6,435624.1,471696.0,492017.2
25000,Massachusetts,7,"  Personal consumption expenditures",163603.5,174741.3,189001.7,199043.3,206134.2,217838.8,230487.3,242903.3,254673.5,262980.3,271408.7,267918.4,277047.6,286855.8,294778.2,302529.2,315612.4,327178.8,337983.0,350641.3,364342.8,376243.6,360537.9,408831.8
25000,Massachusetts,,Real per capita dollar statistics (constant 2012 dollars),,,,,,,,,,,,,,,,,,,,,,,,
25000,Massachusetts,8,"  Real per capita personal income 4/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),52013,51653,52994,53610,54724,54483,55020,57983,57582,58739,59922,62159,64839,68104
25000,Massachusetts,9,"  Real per capita PCE 5/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),42078,41765,42189,42257,42473,43021,43155,44224,43723,44282,44688,45429,42335,47510
25000,Massachusetts,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
25000,Massachusetts,10,"  Per capita personal income 6/",32914,34967,38594,39872,39540,40267,42407,44371,47750,50085,51810,50772,52894,54812,56669,56628,58924,62376,64295,66679,69693,73213,78388,83653
25000,Massachusetts,11,"  Per capita disposable personal income 7/",27290,28856,31160,32916,33983,34931,36826,38113,40851,42193,44082,44822,46399,47225,49080,48075,49801,52507,54376,56416,59207,62085,67172,70442
25000,Massachusetts,12,"  Per capita personal consumption expenditures (PCE) 8/",26085,27661,29712,31112,32122,33918,35945,37934,39730,40889,41955,41107,42172,43267,44045,44775,46281,47657,48923,50391,52093,53622,51342,58532
25000,Massachusetts,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,
25000,Massachusetts,13,"  Regional price parities (RPPs) 9/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),105.707,104.638,104.398,104.299,103.700,102.687,104.235,104.505,107.435,107.301,107.621,107.369,109.117,106.555
25000,Massachusetts,14,"  Implicit regional price deflator 10/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),99.709,98.425,99.958,102.390,103.700,104.077,107.244,107.761,111.892,113.797,116.572,118.034,121.278,123.200
25000,Massachusetts,,Employment,,,,,,,,,,,,,,,,,,,,,,,,
25000,Massachusetts,15,"  Total employment (number of jobs)",3896096,3962492,4070320,4075959,4021589,3991991,4028638,4071326,4110415,4202942,4215669,4115997,4115539,4175311,4253327,4353568,4447626,4631417,4709797,4778252,4854641,4872989,4600345,4761271
26000,Michigan,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
26000,Michigan,1,"  Real GDP (millions of chained 2012 dollars) 1/",406051.6,429936.2,438463.8,425103.2,436802.2,443652.2,448888.3,457137.7,449853.5,446943.2,420974.0,383140.1,404216.9,414834.4,422691.2,428737.6,434313.2,443831.2,452325.2,457614.0,466559.4,467107.0,448455.3,481778.0
26000,Michigan,2,"  Real personal income (millions of constant (2012) dollars) 2/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),397401.2,377683.0,386443.9,401623.9,411795.2,408992.9,418732.3,449113.5,458546.2,468965.2,468569.7,473797.2,513048.3,522600.8
26000,Michigan,3,"  Real PCE (millions of constant (2012) dollars) 3/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),334804.5,329659.0,336675.1,344702.9,350487.4,354717.8,362256.3,379504.6,390155.6,401382.5,402760.4,403073.7,392014.3,420483.1
26000,Michigan,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,
26000,Michigan,4,"  Gross domestic product (GDP)",312688.1,338312.4,352152.4,349885.8,363660.8,374174.2,385621.1,400268.9,401869.0,409615.4,390420.9,368733.8,390043.0,404554.7,422691.2,437274.4,451773.2,474983.3,490264.0,502130.4,520245.1,532217.0,520105.3,572205.8
26000,Michigan,5,"  Personal income",270129.9,283339.7,302000.6,307220.9,306502.9,314078.2,323456.7,331142.6,339338.4,349331.5,357779.8,339695.0,353316.3,373861.3,389544.1,393576.8,411019.8,433688.6,446030.2,459437.9,477925.4,495268.6,537493.5,567807.1
26000,Michigan,6,"  Disposable personal income",232140.7,243667.9,261007.7,267308.2,272228.2,281811.3,291751.6,297130.8,303696.2,311020.6,319151.6,311383.5,322322.3,336979.3,350459.6,350628.4,366382.0,384752.7,393954.6,407506.0,426252.5,442127.6,484712.1,504687.1
26000,Michigan,7,"  Personal consumption expenditures",202963.9,216244.2,229744.6,237983.4,245855.3,255035.6,266385.0,276927.9,285612.0,293658.7,301720.7,296896.8,308262.0,321336.1,332018.7,341805.2,356075.1,367102.3,380298.5,394195.6,411741.0,422231.1,411989.1,458227.3
26000,Michigan,,Real per capita dollar statistics (constant 2012 dollars),,,,,,,,,,,,,,,,,,,,,,,,
26000,Michigan,8,"  Real per capita personal income 4/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),39952,38144,39113,40587,41508,41116,41980,44969,45777,46664,46528,47012,50960,51996
26000,Michigan,9,"  Real per capita PCE 5/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),33659,33294,34076,34834,35329,35660,36318,37999,38949,39939,39994,39994,38938,41836
26000,Michigan,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
26000,Michigan,10,"  Per capita personal income 6/",27430,28629,30344,30749,30602,31279,32168,32946,33812,34929,35969,34307,35760,37781,39266,39566,41207,43425,44527,45716,47457,49142,53388,56494
26000,Michigan,11,"  Per capita disposable personal income 7/",23573,24620,26225,26755,27180,28066,29015,29562,30260,31098,32086,31448,32623,34054,35326,35249,36731,38525,39329,40548,42326,43870,48145,50214
26000,Michigan,12,"  Per capita personal consumption expenditures (PCE) 8/",20610,21849,23084,23819,24547,25399,26492,27552,28459,29362,30333,29985,31200,32473,33467,34362,35698,36758,37965,39224,40885,41895,40922,45591
26000,Michigan,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,
26000,Michigan,13,"  Regional price parities (RPPs) 9/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),95.540,95.747,95.628,94.959,94.731,95.072,95.536,93.809,93.591,92.604,94.380,95.288,94.557,94.253
26000,Michigan,14,"  Implicit regional price deflator 10/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),90.118,90.062,91.561,93.221,94.731,96.360,98.294,96.732,97.474,98.209,102.230,104.753,105.095,108.976
26000,Michigan,,Employment,,,,,,,,,,,,,,,,,,,,,,,,
26000,Michigan,15,"  Total employment (number of jobs)",5383530,5485654,5621494,5526201,5466159,5441706,5467568,5491738,5457450,5457408,5337644,5046501,5038194,5165348,5234473,5323762,5412041,5501549,5575782,5631131,5715006,5713882,5388167,5579513
27000,Minnesota,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
27000,Minnesota,1,"  Real GDP (millions of chained 2012 dollars) 1/",223654.5,232068.1,247802.6,247599.4,253478.4,264165.9,275560.1,284636.9,284382.0,286299.2,288420.6,277494.1,287140.1,293783.2,298328.3,305486.4,314091.3,318913.2,324030.3,327483.2,336892.2,340557.1,328489.5,346204.3
27000,Minnesota,2,"  Real personal income (millions of constant (2012) dollars) 2/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),249428.6,234246.7,242578.8,253689.3,263919.5,262147.6,269625.9,285582.1,289275.2,297104.7,296400.8,306558.2,327803.1,333417.9
27000,Minnesota,3,"  Real PCE (millions of constant (2012) dollars) 3/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),206533.7,199555.0,204653.2,209460.4,210897.5,213136.9,215870.8,223624.8,228832.9,236378.2,236026.7,240404.8,231904.8,243821.5
27000,Minnesota,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,
27000,Minnesota,4,"  Gross domestic product (GDP)",166904.8,175759.3,191515.0,196006.1,203713.8,215721.8,231267.1,245380.5,252295.9,262063.1,267420.6,262088.9,274231.3,287039.3,298328.3,311126.4,324751.4,335530.2,344060.8,353664.9,372011.3,383956.6,376814.4,412458.6
27000,Minnesota,5,"  Personal income",140368.6,147680.9,160089.0,166871.9,170419.0,178356.2,189320.9,194876.8,204823.7,216907.2,226467.1,216945.7,226957.1,242593.2,257164.2,259781.8,273488.0,286422.9,292234.9,304179.5,319452.6,332916.0,355211.2,378284.7
27000,Minnesota,6,"  Disposable personal income",119390.0,126559.2,136270.7,143043.8,148712.3,157577.1,168044.3,170940.8,178791.1,188486.4,196863.2,194120.8,202238.9,213483.6,226509.1,225486.5,237352.5,246819.7,251687.9,263217.1,277976.1,289634.7,311082.3,326655.2
27000,Minnesota,7,"  Personal consumption expenditures",114003.3,122946.8,133478.9,139611.9,145385.1,152735.8,161790.3,168509.1,175205.4,181917.6,187705.5,185062.7,191752.6,200586.6,205790.5,211496.6,219265.3,224669.9,231656.7,242602.3,254964.5,261626.8,252088.0,277462.0
27000,Minnesota,,Real per capita dollar statistics (constant 2012 dollars),,,,,,,,,,,,,,,,,,,,,,,,
27000,Minnesota,8,"  Real per capita personal income 4/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),47537,44355,45665,47396,48980,48274,49262,51832,52063,53003,52459,53908,57437,58419
27000,Minnesota,9,"  Real per capita PCE 5/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),39362,37786,38526,39133,39140,39249,39440,40587,41185,42170,41774,42275,40634,42720
27000,Minnesota,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
27000,Minnesota,10,"  Per capita personal income 6/",29162,30303,32448,33490,33955,35293,37211,38065,39667,41655,43161,41079,42724,45323,47726,47838,49967,51985,52596,54266,56539,58543,62240,66280
27000,Minnesota,11,"  Per capita disposable personal income 7/",24804,25969,27620,28708,29630,31181,33029,33389,34626,36197,37519,36757,38071,39884,42037,41523,43365,44797,45298,46958,49198,50932,54507,57234
27000,Minnesota,12,"  Per capita personal consumption expenditures (PCE) 8/",23685,25228,27055,28019,28967,30223,31800,32915,33931,34936,35774,35042,36097,37475,38192,38947,40061,40777,41693,43280,45125,46007,44170,48615
27000,Minnesota,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,
27000,Minnesota,13,"  Regional price parities (RPPs) 9/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),96.351,98.592,97.858,97.549,97.578,97.905,98.723,97.432,97.202,96.775,99.729,98.994,97.803,98.423
27000,Minnesota,14,"  Implicit regional price deflator 10/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),90.884,92.738,93.696,95.764,97.578,99.230,101.572,100.467,101.234,102.633,108.024,108.828,108.703,113.797
27000,Minnesota,,Employment,,,,,,,,,,,,,,,,,,,,,,,,
27000,Minnesota,15,"  Total employment (number of jobs)",3189396,3256931,3330936,3347326,3337706,3346994,3390372,3448135,3495705,3540491,3526499,3424435,3408753,3469201,3505578,3556487,3603717,3662852,3698063,3735645,3776796,3783623,3608149,3695240
28000,Mississippi,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
28000,Mississippi,1,"  Real GDP (millions of chained 2012 dollars) 1/",85193.8,87638.0,88077.5,87309.5,88569.4,92354.7,94482.6,96820.7,99005.8,100211.8,101777.6,98000.6,98601.1,98515.8,100448.4,100331.2,100283.6,100482.4,101255.3,101245.3,100872.7,100982.8,100526.9,104353.5
28000,Mississippi,2,"  Real personal income (millions of constant (2012) dollars) 2/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),108014.2,109383.3,108672.6,109940.8,112783.6,112624.8,113045.4,115540.8,116002.2,118694.1,121168.2,123432.4,132800.1,135579.6
